owner_id,age,gender,city_district,quarter,primary_breed,is_hybrid,secondary_breed,is_secondary_hybrid,breed_type,dog_yob,dog_gender,dog_color,dog_dob
80162,51-60,m,12,123,Bouvier,NA,NA,NA,I,2008,w,schwarz,2008-06-06
80168,61-70,m,11,119,Labrador Retriever,NA,NA,NA,I,2005,m,beige,2005-05-06
80169,41-50,w,4,42,Jack Russel Terrier,NA,Wolfspitz,NA,K,2014,m,schwarz,2014-01-06
80169,41-50,w,4,42,Jack Russel Terrier,Mischling,NA,NA,K,2007,w,tricolor,2007-09-06
80172,61-70,m,9,91,Labrador Retriever,NA,NA,NA,I,2008,m,schwarz,2008-08-06
80185,41-50,m,10,102,Labrador Retriever,NA,NA,NA,I,2010,w,blondfarben,2010-04-06
80187,51-60,w,3,31,Golden Retriever,NA,NA,NA,I,2003,w,blondfarben,2003-02-06
80188,51-60,w,10,101,Mischling klein,NA,NA,NA,K,2014,m,braun,2014-12-06
80198,81-90,w,7,74,Biewer Yorkshire Terrier,NA,NA,NA,K,2015,m,tricolor,2015-11-06
80201,51-60,m,3,31,Mischling klein,NA,NA,NA,K,2007,w,schwarz,2007-07-06
80204,51-60,w,11,111,Appenzeller,NA,NA,NA,I,1998,m,dreifarbig,1998-01-06
80205,41-50,m,5,51,Beauceron Berge de Beauce,NA,NA,NA,I,2016,m,schwarz/braun,2016-10-06
80205,41-50,m,5,51,Beauceron,NA,NA,NA,I,2005,m,black/tan,2005-03-06
80209,81-90,m,10,102,Bichon Havanais,NA,NA,NA,K,2000,w,weiss,2000-06-06
80217,51-60,w,3,33,Foxterrier,NA,NA,NA,K,2007,w,braun/weiss,2007-05-06
80223,41-50,m,11,111,Dachshund,Mischling,NA,NA,K,2011,w,hellbraun,2011-01-06
80226,71-80,w,6,61,Labrador Retriever,NA,NA,NA,I,2010,m,braun,2010-09-06
80230,61-70,w,9,92,Yorkshire Terrier,NA,NA,NA,K,2006,m,braun/weiss,2006-08-06
80230,61-70,w,9,92,Yorkshire Terrier,Mischling,NA,NA,K,2006,w,schwarz/braun,2006-04-06
80248,51-60,m,4,42,Jack Russel Terrier,NA,NA,NA,K,2009,w,braun/weiss,2009-02-06
80258,51-60,m,11,111,Dackel,NA,NA,NA,K,2009,w,rot/schwarz,2009-12-06
80258,51-60,m,11,111,Weimaraner,NA,NA,NA,I,2016,w,grau,2016-11-06
80267,41-50,m,12,122,Mischling klein,NA,NA,NA,K,2006,m,braun,2006-07-06
80272,51-60,m,9,91,Terrier,Mischling,NA,NA,K,2007,m,black/tan,2007-01-06
80306,61-70,m,9,91,Border Terrier,NA,NA,NA,K,2005,m,grau/braun,2005-10-06
80317,81-90,w,7,74,Windspiel,NA,NA,NA,I,2001,w,blue,2001-03-06
80319,41-50,w,10,102,Dackel,Mischling,NA,NA,K,2010,w,tricolor,2010-06-06
80319,41-50,w,10,102,Mischling klein,NA,NA,NA,K,2006,m,braun/schwarz,2006-05-06
80330,71-80,w,12,123,Husky,NA,Appenzeller,NA,I,2004,w,braun/weiss,2004-01-06
80335,61-70,w,12,122,Irish Setter,NA,Golden Retriever,NA,I,2008,m,braun,2008-09-06
80335,61-70,w,12,122,Irish Setter,NA,Golden Retriever,NA,I,2008,m,braun,2008-08-06
80351,81-90,w,3,33,Bearded Collie,NA,NA,NA,I,2005,w,braun/weiss,2005-04-06
80370,51-60,m,12,121,Deutscher Schäfer,NA,NA,NA,I,2016,m,schwarz/braun,2016-02-06
80380,71-80,m,2,23,Mischling klein,NA,NA,NA,K,2007,w,tricolor,2007-12-06
80382,51-60,w,10,102,Dachshund,NA,NA,NA,K,2008,m,braun,2008-11-06
80383,81-90,w,4,44,Bichon,NA,West Highland White Terrier,NA,K,1999,w,weiss,1999-07-06
80399,61-70,w,12,123,Appenzeller,Mischling,NA,NA,I,1998,m,tricolor,1998-01-06
80404,61-70,m,7,72,Deutscher Wachtel,NA,NA,NA,I,2015,m,braun schimmel,2015-10-06
80404,61-70,m,7,72,Rottweiler,NA,NA,NA,I,2005,w,schwarz,2005-03-06
80406,61-70,m,11,111,Labrador Retriever,NA,NA,NA,I,2008,w,schwarz,2008-06-06
80407,71-80,m,7,72,Labrador Retriever,NA,NA,NA,I,2012,w,schwarz,2012-05-06
80410,51-60,w,7,73,Labrador Retriever,NA,NA,NA,I,2012,w,schwarz,2012-01-06
80412,51-60,m,2,21,Labrador Retriever,NA,NA,NA,I,2012,m,schwarz,2012-09-06
80416,51-60,w,9,91,Labrador Retriever,NA,NA,NA,I,2008,m,schwarz,2008-08-06
80418,41-50,w,8,81,Labrador Retriever,NA,NA,NA,I,2006,m,schwarz,2006-04-06
80434,61-70,w,7,71,Pudel,Mischling,NA,NA,K,2006,m,schwarz,2006-02-06
80438,71-80,m,7,71,Deutscher Wachtel,NA,NA,NA,I,2006,w,rotbraun schimmel,2006-12-06
80491,71-80,w,6,63,Chihuahua,NA,NA,NA,K,2006,w,braun,2006-11-06
80493,81-90,w,11,119,Shih Tzu,NA,NA,NA,K,2006,m,weiss/schwarz,2006-07-06
80498,61-70,m,12,122,Malteser,NA,NA,NA,K,2015,m,weiss,2015-01-06
80500,51-60,m,11,111,Boxer,NA,NA,NA,I,2010,w,goldbraun,2010-10-06
